ADM0_NAME,flow_name,metric,value
Belgium,Apple_irr_2030y_SOC,cf_std,8.98055
Belize,Apple_irr_2030y_SOC,cf_std,4.6543727
Benin,Apple_irr_2030y_SOC,cf_std,
Bermuda,Apple_irr_2030y_SOC,cf_std,
Bhutan,Apple_irr_2030y_SOC,cf_std,7.7595544
Bird Island,Apple_irr_2030y_SOC,cf_std,
Bolivia,Apple_irr_2030y_SOC,cf_std,7.853867
Bosnia and Herzegovina,Apple_irr_2030y_SOC,cf_std,12.9809675
Botswana,Apple_irr_2030y_SOC,cf_std,2.8986742
Bouvet Island,Apple_irr_2030y_SOC,cf_std,
Brazil,Apple_irr_2030y_SOC,cf_std,7.9631763
British Indian Ocean Territory,Apple_irr_2030y_SOC,cf_std,
British Virgin Islands,Apple_irr_2030y_SOC,cf_std,
Brunei Darussalam,Apple_irr_2030y_SOC,cf_std,
Bulgaria,Apple_irr_2030y_SOC,cf_std,
Burkina Faso,Apple_irr_2030y_SOC,cf_std,
Burundi,Apple_irr_2030y_SOC,cf_std,
Cambodia,Apple_irr_2030y_SOC,cf_std,
Cameroon,Apple_irr_2030y_SOC,cf_std,
Canada,Apple_irr_2030y_SOC,cf_std,
Cape Verde,Apple_irr_2030y_SOC,cf_std,
Cayman Islands,Apple_irr_2030y_SOC,cf_std,
Central African Republic,Apple_irr_2030y_SOC,cf_std,
Chad,Apple_irr_2030y_SOC,cf_std,
Chile,Apple_irr_2030y_SOC,cf_std,19.057827
China,Apple_irr_2030y_SOC,cf_std,18.571726
China/India,Apple_irr_2030y_SOC,cf_std,0.5439934
Christmas Island,Apple_irr_2030y_SOC,cf_std,
Clipperton Island,Apple_irr_2030y_SOC,cf_std,
Cocos (Keeling) Islands,Apple_irr_2030y_SOC,cf_std,
Colombia,Apple_irr_2030y_SOC,cf_std,16.975794
Comoros,Apple_irr_2030y_SOC,cf_std,
Congo,Apple_irr_2030y_SOC,cf_std,
Cook Islands,Apple_irr_2030y_SOC,cf_std,
Costa Rica,Apple_irr_2030y_SOC,cf_std,
Croatia,Apple_irr_2030y_SOC,cf_std,13.535265
Cuba,Apple_irr_2030y_SOC,cf_std,
Cyprus,Apple_irr_2030y_SOC,cf_std,4.5630193
Czech Republic,Apple_irr_2030y_SOC,cf_std,
Côte d'Ivoire,Apple_irr_2030y_SOC,cf_std,
Dem People's Rep of Korea,Apple_irr_2030y_SOC,cf_std,
Democratic Republic of the Congo,Apple_irr_2030y_SOC,cf_std,
Denmark,Apple_irr_2030y_SOC,cf_std,
Djibouti,Apple_irr_2030y_SOC,cf_std,
Dominica,Apple_irr_2030y_SOC,cf_std,
Dominican Republic,Apple_irr_2030y_SOC,cf_std,
Ecuador,Apple_irr_2030y_SOC,cf_std,14.389828
Egypt,Apple_irr_2030y_SOC,cf_std,0.9188018
El Salvador,Apple_irr_2030y_SOC,cf_std,4.9198685
Equatorial Guinea,Apple_irr_2030y_SOC,cf_std,
Eritrea,Apple_irr_2030y_SOC,cf_std,
Estonia,Apple_irr_2030y_SOC,cf_std,
Ethiopia,Apple_irr_2030y_SOC,cf_std,3.8506734
Europa Island,Apple_irr_2030y_SOC,cf_std,
Falkland Islands (Malvinas),Apple_irr_2030y_SOC,cf_std,
Faroe Islands,Apple_irr_2030y_SOC,cf_std,
Fiji,Apple_irr_2030y_SOC,cf_std,
Finland,Apple_irr_2030y_SOC,cf_std,
France,Apple_irr_2030y_SOC,cf_std,13.0983095
French Guiana,Apple_irr_2030y_SOC,cf_std,5.999927
French Polynesia,Apple_irr_2030y_SOC,cf_std,
French Southern and Antarctic Territories,Apple_irr_2030y_SOC,cf_std,
Gabon,Apple_irr_2030y_SOC,cf_std,
Gambia,Apple_irr_2030y_SOC,cf_std,
Gaza Strip,Apple_irr_2030y_SOC,cf_std,0.15016225
Georgia,Apple_irr_2030y_SOC,cf_std,6.2916694
Germany,Apple_irr_2030y_SOC,cf_std,4.273054
Ghana,Apple_irr_2030y_SOC,cf_std,
Gibraltar,Apple_irr_2030y_SOC,cf_std,0.0
Glorioso Island,Apple_irr_2030y_SOC,cf_std,
Greece,Apple_irr_2030y_SOC,cf_std,14.158689
Greenland,Apple_irr_2030y_SOC,cf_std,
Grenada,Apple_irr_2030y_SOC,cf_std,
Guadeloupe,Apple_irr_2030y_SOC,cf_std,
Guam,Apple_irr_2030y_SOC,cf_std,
Guatemala,Apple_irr_2030y_SOC,cf_std,6.852784
Guernsey,Apple_irr_2030y_SOC,cf_std,
Guinea,Apple_irr_2030y_SOC,cf_std,
Guinea-Bissau,Apple_irr_2030y_SOC,cf_std,
Guyana,Apple_irr_2030y_SOC,cf_std,6.364568
Haiti,Apple_irr_2030y_SOC,cf_std,
Hala'ib triangle,Apple_irr_2030y_SOC,cf_std,
Heard Island and McDonald Islands,Apple_irr_2030y_SOC,cf_std,
Holy See,Apple_irr_2030y_SOC,cf_std,0.0
Honduras,Apple_irr_2030y_SOC,cf_std,5.1483183
Hong Kong,Apple_irr_2030y_SOC,cf_std,0.0
Howland Island,Apple_irr_2030y_SOC,cf_std,
Hungary,Apple_irr_2030y_SOC,cf_std,
Iceland,Apple_irr_2030y_SOC,cf_std,
Ilemi triangle,Apple_irr_2030y_SOC,cf_std,1.3402905
India,Apple_irr_2030y_SOC,cf_std,9.588564
Indonesia,Apple_irr_2030y_SOC,cf_std,
Iran  (Islamic Republic of),Apple_irr_2030y_SOC,cf_std,
Iraq,Apple_irr_2030y_SOC,cf_std,4.3861566
Ireland,Apple_irr_2030y_SOC,cf_std,
Isle of Man,Apple_irr_2030y_SOC,cf_std,
Israel,Apple_irr_2030y_SOC,cf_std,12.02492
Italy,Apple_irr_2030y_SOC,cf_std,15.182826
Jamaica,Apple_irr_2030y_SOC,cf_std,
Jammu and Kashmir,Apple_irr_2030y_SOC,cf_std,6.8323293
Japan,Apple_irr_2030y_SOC,cf_std,18.253218
Jarvis Island,Apple_irr_2030y_SOC,cf_std,
Jersey,Apple_irr_2030y_SOC,cf_std,
Johnston Atoll,Apple_irr_2030y_SOC,cf_std,
Jordan,Apple_irr_2030y_SOC,cf_std,4.0937023
Juan de Nova Island,Apple_irr_2030y_SOC,cf_std,
Kazakhstan,Apple_irr_2030y_SOC,cf_std,
Kenya,Apple_irr_2030y_SOC,cf_std,11.349539
Kingman Reef,Apple_irr_2030y_SOC,cf_std,
Kiribati,Apple_irr_2030y_SOC,cf_std,
Kuril islands,Apple_irr_2030y_SOC,cf_std,
Kuwait,Apple_irr_2030y_SOC,cf_std,
Kyrgyzstan,Apple_irr_2030y_SOC,cf_std,
Lao People's Democratic Republic,Apple_irr_2030y_SOC,cf_std,1.7160641
Latvia,Apple_irr_2030y_SOC,cf_std,
Lebanon,Apple_irr_2030y_SOC,cf_std,12.786423
Lesotho,Apple_irr_2030y_SOC,cf_std,11.354576
Liberia,Apple_irr_2030y_SOC,cf_std,
Libya,Apple_irr_2030y_SOC,cf_std,14.060649
Liechtenstein,Apple_irr_2030y_SOC,cf_std,
Lithuania,Apple_irr_2030y_SOC,cf_std,
Luxembourg,Apple_irr_2030y_SOC,cf_std,1.3376305
Ma'tan al-Sarra,Apple_irr_2030y_SOC,cf_std,
Macau,Apple_irr_2030y_SOC,cf_std,
Madagascar,Apple_irr_2030y_SOC,cf_std,11.659706
Madeira Islands,Apple_irr_2030y_SOC,cf_std,
Malawi,Apple_irr_2030y_SOC,cf_std,
Malaysia,Apple_irr_2030y_SOC,cf_std,
Maldives,Apple_irr_2030y_SOC,cf_std,
Mali,Apple_irr_2030y_SOC,cf_std,
Malta,Apple_irr_2030y_SOC,cf_std,
Marshall Islands,Apple_irr_2030y_SOC,cf_std,
Martinique,Apple_irr_2030y_SOC,cf_std,
Mauritania,Apple_irr_2030y_SOC,cf_std,
Mauritius,Apple_irr_2030y_SOC,cf_std,
Mayotte,Apple_irr_2030y_SOC,cf_std,
Mexico,Apple_irr_2030y_SOC,cf_std,11.809716
Micronesia (Federated States of),Apple_irr_2030y_SOC,cf_std,
Midway Island,Apple_irr_2030y_SOC,cf_std,
"Moldova, Republic of",Apple_irr_2030y_SOC,cf_std,
Monaco,Apple_irr_2030y_SOC,cf_std,0.0
Mongolia,Apple_irr_2030y_SOC,cf_std,
Montenegro,Apple_irr_2030y_SOC,cf_std,5.7186394
Montserrat,Apple_irr_2030y_SOC,cf_std,
Morocco,Apple_irr_2030y_SOC,cf_std,8.616743
Mozambique,Apple_irr_2030y_SOC,cf_std,5.675953
Myanmar,Apple_irr_2030y_SOC,cf_std,10.055594
Namibia,Apple_irr_2030y_SOC,cf_std,
Nauru,Apple_irr_2030y_SOC,cf_std,
Navassa Island,Apple_irr_2030y_SOC,cf_std,
Nepal,Apple_irr_2030y_SOC,cf_std,11.901759
Netherlands,Apple_irr_2030y_SOC,cf_std,
Netherlands Antilles,Apple_irr_2030y_SOC,cf_std,
New Caledonia,Apple_irr_2030y_SOC,cf_std,
New Zealand,Apple_irr_2030y_SOC,cf_std,12.991036
Nicaragua,Apple_irr_2030y_SOC,cf_std,8.439217
Niger,Apple_irr_2030y_SOC,cf_std,
Nigeria,Apple_irr_2030y_SOC,cf_std,
Niue,Apple_irr_2030y_SOC,cf_std,
Norfolk Island,Apple_irr_2030y_SOC,cf_std,
Northern Mariana Islands,Apple_irr_2030y_SOC,cf_std,
Norway,Apple_irr_2030y_SOC,cf_std,
Oman,Apple_irr_2030y_SOC,cf_std,
Pakistan,Apple_irr_2030y_SOC,cf_std,14.841331
Palau,Apple_irr_2030y_SOC,cf_std,
Palmyra Atoll,Apple_irr_2030y_SOC,cf_std,
Panama,Apple_irr_2030y_SOC,cf_std,4.6482716
Papua New Guinea,Apple_irr_2030y_SOC,cf_std,
Paracel Islands,Apple_irr_2030y_SOC,cf_std,
Paraguay,Apple_irr_2030y_SOC,cf_std,3.5264056
Peru,Apple_irr_2030y_SOC,cf_std,13.070306
Philippines,Apple_irr_2030y_SOC,cf_std,
Pitcairn,Apple_irr_2030y_SOC,cf_std,
Poland,Apple_irr_2030y_SOC,cf_std,
Portugal,Apple_irr_2030y_SOC,cf_std,8.830787
Puerto Rico,Apple_irr_2030y_SOC,cf_std,
Qatar,Apple_irr_2030y_SOC,cf_std,
Republic of Korea,Apple_irr_2030y_SOC,cf_std,
Romania,Apple_irr_2030y_SOC,cf_std,
Russian Federation,Apple_irr_2030y_SOC,cf_std,2.9255815
Rwanda,Apple_irr_2030y_SOC,cf_std,
Réunion,Apple_irr_2030y_SOC,cf_std,
Saint Helena,Apple_irr_2030y_SOC,cf_std,
Saint Kitts and Nevis,Apple_irr_2030y_SOC,cf_std,
Saint Lucia,Apple_irr_2030y_SOC,cf_std,
Saint Pierre et Miquelon,Apple_irr_2030y_SOC,cf_std,
Saint Vincent and the Grenadines,Apple_irr_2030y_SOC,cf_std,
Samoa,Apple_irr_2030y_SOC,cf_std,
San Marino,Apple_irr_2030y_SOC,cf_std,2.3675368
Sao Tome and Principe,Apple_irr_2030y_SOC,cf_std,
Saudi Arabia,Apple_irr_2030y_SOC,cf_std,
Scarborough Reef,Apple_irr_2030y_SOC,cf_std,
Senegal,Apple_irr_2030y_SOC,cf_std,
Senkaku Islands,Apple_irr_2030y_SOC,cf_std,
Serbia,Apple_irr_2030y_SOC,cf_std,0.0
Seychelles,Apple_irr_2030y_SOC,cf_std,
Sierra Leone,Apple_irr_2030y_SOC,cf_std,
Singapore,Apple_irr_2030y_SOC,cf_std,
Slovakia,Apple_irr_2030y_SOC,cf_std,
Slovenia,Apple_irr_2030y_SOC,cf_std,
Solomon Islands,Apple_irr_2030y_SOC,cf_std,
Somalia,Apple_irr_2030y_SOC,cf_std,2.2389717
South Africa,Apple_irr_2030y_SOC,cf_std,9.343081
South Georgia and the South Sandwich Islands,Apple_irr_2030y_SOC,cf_std,
South Sudan,Apple_irr_2030y_SOC,cf_std,1.4479139
Spain,Apple_irr_2030y_SOC,cf_std,15.958618
Spratly Islands,Apple_irr_2030y_SOC,cf_std,
Sri Lanka,Apple_irr_2030y_SOC,cf_std,
Sudan,Apple_irr_2030y_SOC,cf_std,
Suriname,Apple_irr_2030y_SOC,cf_std,4.101752
Svalbard and Jan Mayen Islands,Apple_irr_2030y_SOC,cf_std,
Swaziland,Apple_irr_2030y_SOC,cf_std,6.144239
Sweden,Apple_irr_2030y_SOC,cf_std,
Switzerland,Apple_irr_2030y_SOC,cf_std,12.372035
Syrian Arab Republic,Apple_irr_2030y_SOC,cf_std,7.817464
Taiwan,Apple_irr_2030y_SOC,cf_std,
Tajikistan,Apple_irr_2030y_SOC,cf_std,
Thailand,Apple_irr_2030y_SOC,cf_std,
The former Yugoslav Republic of Macedonia,Apple_irr_2030y_SOC,cf_std,10.228682
Timor-Leste,Apple_irr_2030y_SOC,cf_std,
Togo,Apple_irr_2030y_SOC,cf_std,
Tokelau,Apple_irr_2030y_SOC,cf_std,
Tonga,Apple_irr_2030y_SOC,cf_std,
Trinidad and Tobago,Apple_irr_2030y_SOC,cf_std,
Tromelin Island,Apple_irr_2030y_SOC,cf_std,
Tunisia,Apple_irr_2030y_SOC,cf_std,10.514476
Turkey,Apple_irr_2030y_SOC,cf_std,18.540182
Turkmenistan,Apple_irr_2030y_SOC,cf_std,
Turks and Caicos islands,Apple_irr_2030y_SOC,cf_std,
Tuvalu,Apple_irr_2030y_SOC,cf_std,
U.K. of Great Britain and Northern Ireland,Apple_irr_2030y_SOC,cf_std,
Uganda,Apple_irr_2030y_SOC,cf_std,10.690588
Ukraine,Apple_irr_2030y_SOC,cf_std,
United Arab Emirates,Apple_irr_2030y_SOC,cf_std,
United Republic of Tanzania,Apple_irr_2030y_SOC,cf_std,8.374938
United States Virgin Islands,Apple_irr_2030y_SOC,cf_std,
United States of America,Apple_irr_2030y_SOC,cf_std,12.759221
Uruguay,Apple_irr_2030y_SOC,cf_std,8.172125
Uzbekistan,Apple_irr_2030y_SOC,cf_std,
Vanuatu,Apple_irr_2030y_SOC,cf_std,
Venezuela,Apple_irr_2030y_SOC,cf_std,10.3324175
Viet Nam,Apple_irr_2030y_SOC,cf_std,3.4792306
Wake Island,Apple_irr_2030y_SOC,cf_std,
Wallis and Futuna,Apple_irr_2030y_SOC,cf_std,
West Bank,Apple_irr_2030y_SOC,cf_std,15.241671
Western Sahara,Apple_irr_2030y_SOC,cf_std,
Yemen,Apple_irr_2030y_SOC,cf_std,
Zambia,Apple_irr_2030y_SOC,cf_std,1.80135
Zimbabwe,Apple_irr_2030y_SOC,cf_std,3.8683264
Abyei,Banana_rf_2030y_SOC,cf_mean,
Afghanistan,Banana_rf_2030y_SOC,cf_mean,
Aksai Chin,Banana_rf_2030y_SOC,cf_mean,
Albania,Banana_rf_2030y_SOC,cf_mean,
Algeria,Banana_rf_2030y_SOC,cf_mean,45.5532
American Samoa,Banana_rf_2030y_SOC,cf_mean,
Andorra,Banana_rf_2030y_SOC,cf_mean,
Angola,Banana_rf_2030y_SOC,cf_mean,26.700914
Anguilla,Banana_rf_2030y_SOC,cf_mean,
Antarctica,Banana_rf_2030y_SOC,cf_mean,
Antigua and Barbuda,Banana_rf_2030y_SOC,cf_mean,59.40512
Argentina,Banana_rf_2030y_SOC,cf_mean,36.232414
Armenia,Banana_rf_2030y_SOC,cf_mean,
Aruba,Banana_rf_2030y_SOC,cf_mean,
Arunachal Pradesh,Banana_rf_2030y_SOC,cf_mean,44.96889
Ashmore and Cartier Islands,Banana_rf_2030y_SOC,cf_mean,
Australia,Banana_rf_2030y_SOC,cf_mean,45.30836
Austria,Banana_rf_2030y_SOC,cf_mean,
Azerbaijan,Banana_rf_2030y_SOC,cf_mean,
Azores Islands,Banana_rf_2030y_SOC,cf_mean,
Bahamas,Banana_rf_2030y_SOC,cf_mean,85.64287
Bahrain,Banana_rf_2030y_SOC,cf_mean,
Baker Island,Banana_rf_2030y_SOC,cf_mean,
Bangladesh,Banana_rf_2030y_SOC,cf_mean,30.192968
Barbados,Banana_rf_2030y_SOC,cf_mean,62.744465
Bassas da India,Banana_rf_2030y_SOC,cf_mean,
Belarus,Banana_rf_2030y_SOC,cf_mean,
Belgium,Banana_rf_2030y_SOC,cf_mean,
Belize,Banana_rf_2030y_SOC,cf_mean,42.48533
Benin,Banana_rf_2030y_SOC,cf_mean,21.913048
Bermuda,Banana_rf_2030y_SOC,cf_mean,
Bhutan,Banana_rf_2030y_SOC,cf_mean,50.670296
Bird Island,Banana_rf_2030y_SOC,cf_mean,
Bolivia,Banana_rf_2030y_SOC,cf_mean,29.630999
Bosnia and Herzegovina,Banana_rf_2030y_SOC,cf_mean,
Botswana,Banana_rf_2030y_SOC,cf_mean,
Bouvet Island,Banana_rf_2030y_SOC,cf_mean,
Brazil,Banana_rf_2030y_SOC,cf_mean,31.211416
British Indian Ocean Territory,Banana_rf_2030y_SOC,cf_mean,
British Virgin Islands,Banana_rf_2030y_SOC,cf_mean,
Brunei Darussalam,Banana_rf_2030y_SOC,cf_mean,35.37161
Bulgaria,Banana_rf_2030y_SOC,cf_mean,
Burkina Faso,Banana_rf_2030y_SOC,cf_mean,
Burundi,Banana_rf_2030y_SOC,cf_mean,41.608986
Cambodia,Banana_rf_2030y_SOC,cf_mean,32.730362
Cameroon,Banana_rf_2030y_SOC,cf_mean,34.928005
Canada,Banana_rf_2030y_SOC,cf_mean,
Cape Verde,Banana_rf_2030y_SOC,cf_mean,
Cayman Islands,Banana_rf_2030y_SOC,cf_mean,
Central African Republic,Banana_rf_2030y_SOC,cf_mean,28.895071
Chad,Banana_rf_2030y_SOC,cf_mean,
Chile,Banana_rf_2030y_SOC,cf_mean,
China,Banana_rf_2030y_SOC,cf_mean,40.549557
China/India,Banana_rf_2030y_SOC,cf_mean,
Christmas Island,Banana_rf_2030y_SOC,cf_mean,
Clipperton Island,Banana_rf_2030y_SOC,cf_mean,
Cocos (Keeling) Islands,Banana_rf_2030y_SOC,cf_mean,
Colombia,Banana_rf_2030y_SOC,cf_mean,36.31928
Comoros,Banana_rf_2030y_SOC,cf_mean,74.22923
Congo,Banana_rf_2030y_SOC,cf_mean,30.832888
Cook Islands,Banana_rf_2030y_SOC,cf_mean,
Costa Rica,Banana_rf_2030y_SOC,cf_mean,56.37134
Croatia,Banana_rf_2030y_SOC,cf_mean,
Cuba,Banana_rf_2030y_SOC,cf_mean,52.449364
Cyprus,Banana_rf_2030y_SOC,cf_mean,
Czech Republic,Banana_rf_2030y_SOC,cf_mean,
Côte d'Ivoire,Banana_rf_2030y_SOC,cf_mean,25.810598
Dem People's Rep of Korea,Banana_rf_2030y_SOC,cf_mean,
Democratic Republic of the Congo,Banana_rf_2030y_SOC,cf_mean,27.845146
Denmark,Banana_rf_2030y_SOC,cf_mean,
Djibouti,Banana_rf_2030y_SOC,cf_mean,
Dominica,Banana_rf_2030y_SOC,cf_mean,84.542244
Dominican Republic,Banana_rf_2030y_SOC,cf_mean,52.94173
Ecuador,Banana_rf_2030y_SOC,cf_mean,44.20406
Egypt,Banana_rf_2030y_SOC,cf_mean,
El Salvador,Banana_rf_2030y_SOC,cf_mean,42.486805
Equatorial Guinea,Banana_rf_2030y_SOC,cf_mean,41.532658
Eritrea,Banana_rf_2030y_SOC,cf_mean,
Estonia,Banana_rf_2030y_SOC,cf_mean,
Ethiopia,Banana_rf_2030y_SOC,cf_mean,46.84495
Europa Island,Banana_rf_2030y_SOC,cf_mean,
Falkland Islands (Malvinas),Banana_rf_2030y_SOC,cf_mean,
Faroe Islands,Banana_rf_2030y_SOC,cf_mean,
Fiji,Banana_rf_2030y_SOC,cf_mean,74.50065
Finland,Banana_rf_2030y_SOC,cf_mean,
France,Banana_rf_2030y_SOC,cf_mean,65.3939
French Guiana,Banana_rf_2030y_SOC,cf_mean,29.925688
French Polynesia,Banana_rf_2030y_SOC,cf_mean,75.797264
French Southern and Antarctic Territories,Banana_rf_2030y_SOC,cf_mean,
Gabon,Banana_rf_2030y_SOC,cf_mean,33.790695
Gambia,Banana_rf_2030y_SOC,cf_mean,
Gaza Strip,Banana_rf_2030y_SOC,cf_mean,
Georgia,Banana_rf_2030y_SOC,cf_mean,
Germany,Banana_rf_2030y_SOC,cf_mean,
Ghana,Banana_rf_2030y_SOC,cf_mean,27.045893
Gibraltar,Banana_rf_2030y_SOC,cf_mean,
Glorioso Island,Banana_rf_2030y_SOC,cf_mean,
Greece,Banana_rf_2030y_SOC,cf_mean,55.33479
Greenland,Banana_rf_2030y_SOC,cf_mean,
Grenada,Banana_rf_2030y_SOC,cf_mean,73.56299
Guadeloupe,Banana_rf_2030y_SOC,cf_mean,
Guam,Banana_rf_2030y_SOC,cf_mean,
Guatemala,Banana_rf_2030y_SOC,cf_mean,45.162758
Guernsey,Banana_rf_2030y_SOC,cf_mean,
Guinea,Banana_rf_2030y_SOC,cf_mean,35.142666
Guinea-Bissau,Banana_rf_2030y_SOC,cf_mean,
Guyana,Banana_rf_2030y_SOC,cf_mean,34.65777
Haiti,Banana_rf_2030y_SOC,cf_mean,48.816566
Hala'ib triangle,Banana_rf_2030y_SOC,cf_mean,
Heard Island and McDonald Islands,Banana_rf_2030y_SOC,cf_mean,
Holy See,Banana_rf_2030y_SOC,cf_mean,
Honduras,Banana_rf_2030y_SOC,cf_mean,45.963455
Hong Kong,Banana_rf_2030y_SOC,cf_mean,32.4768
Howland Island,Banana_rf_2030y_SOC,cf_mean,
Hungary,Banana_rf_2030y_SOC,cf_mean,
Iceland,Banana_rf_2030y_SOC,cf_mean,
Ilemi triangle,Banana_rf_2030y_SOC,cf_mean,
India,Banana_rf_2030y_SOC,cf_mean,41.766933
Indonesia,Banana_rf_2030y_SOC,cf_mean,56.28998
Iran  (Islamic Republic of),Banana_rf_2030y_SOC,cf_mean,
Iraq,Banana_rf_2030y_SOC,cf_mean,
Ireland,Banana_rf_2030y_SOC,cf_mean,
Isle of Man,Banana_rf_2030y_SOC,cf_mean,
Israel,Banana_rf_2030y_SOC,cf_mean,
Italy,Banana_rf_2030y_SOC,cf_mean,57.032635
Jamaica,Banana_rf_2030y_SOC,cf_mean,81.12302
Jammu and Kashmir,Banana_rf_2030y_SOC,cf_mean,29.839916
Japan,Banana_rf_2030y_SOC,cf_mean,67.370094
Jarvis Island,Banana_rf_2030y_SOC,cf_mean,
Jersey,Banana_rf_2030y_SOC,cf_mean,
Johnston Atoll,Banana_rf_2030y_SOC,cf_mean,
Jordan,Banana_rf_2030y_SOC,cf_mean,
Juan de Nova Island,Banana_rf_2030y_SOC,cf_mean,
Kazakhstan,Banana_rf_2030y_SOC,cf_mean,
Kenya,Banana_rf_2030y_SOC,cf_mean,39.3575
Kingman Reef,Banana_rf_2030y_SOC,cf_mean,
Kiribati,Banana_rf_2030y_SOC,cf_mean,
Kuril islands,Banana_rf_2030y_SOC,cf_mean,
Kuwait,Banana_rf_2030y_SOC,cf_mean,
Kyrgyzstan,Banana_rf_2030y_SOC,cf_mean,
Lao People's Democratic Republic,Banana_rf_2030y_SOC,cf_mean,40.045307
Latvia,Banana_rf_2030y_SOC,cf_mean,
Lebanon,Banana_rf_2030y_SOC,cf_mean,
Lesotho,Banana_rf_2030y_SOC,cf_mean,
Liberia,Banana_rf_2030y_SOC,cf_mean,31.095327
Libya,Banana_rf_2030y_SOC,cf_mean,
Liechtenstein,Banana_rf_2030y_SOC,cf_mean,
Lithuania,Banana_rf_2030y_SOC,cf_mean,
Luxembourg,Banana_rf_2030y_SOC,cf_mean,
Ma'tan al-Sarra,Banana_rf_2030y_SOC,cf_mean,
Macau,Banana_rf_2030y_SOC,cf_mean,
Madagascar,Banana_rf_2030y_SOC,cf_mean,44.897007
Madeira Islands,Banana_rf_2030y_SOC,cf_mean,
Malawi,Banana_rf_2030y_SOC,cf_mean,35.84291
Malaysia,Banana_rf_2030y_SOC,cf_mean,38.791203
Maldives,Banana_rf_2030y_SOC,cf_mean,
Mali,Banana_rf_2030y_SOC,cf_mean,
Malta,Banana_rf_2030y_SOC,cf_mean,
Marshall Islands,Banana_rf_2030y_SOC,cf_mean,
Martinique,Banana_rf_2030y_SOC,cf_mean,
Mauritania,Banana_rf_2030y_SOC,cf_mean,
Mauritius,Banana_rf_2030y_SOC,cf_mean,75.131485
Mayotte,Banana_rf_2030y_SOC,cf_mean,
Mexico,Banana_rf_2030y_SOC,cf_mean,45.846848
Micronesia (Federated States of),Banana_rf_2030y_SOC,cf_mean,92.439926
Midway Island,Banana_rf_2030y_SOC,cf_mean,
"Moldova, Republic of",Banana_rf_2030y_SOC,cf_mean,
Monaco,Banana_rf_2030y_SOC,cf_mean,
Mongolia,Banana_rf_2030y_SOC,cf_mean,
Montenegro,Banana_rf_2030y_SOC,cf_mean,
Montserrat,Banana_rf_2030y_SOC,cf_mean,
Morocco,Banana_rf_2030y_SOC,cf_mean,49.79675
Mozambique,Banana_rf_2030y_SOC,cf_mean,35.01872
Myanmar,Banana_rf_2030y_SOC,cf_mean,45.64974
Namibia,Banana_rf_2030y_SOC,cf_mean,
Nauru,Banana_rf_2030y_SOC,cf_mean,
Navassa Island,Banana_rf_2030y_SOC,cf_mean,
Nepal,Banana_rf_2030y_SOC,cf_mean,33.657852
Netherlands,Banana_rf_2030y_SOC,cf_mean,
Netherlands Antilles,Banana_rf_2030y_SOC,cf_mean,
New Caledonia,Banana_rf_2030y_SOC,cf_mean,60.964993
New Zealand,Banana_rf_2030y_SOC,cf_mean,
Nicaragua,Banana_rf_2030y_SOC,cf_mean,43.78085
Niger,Banana_rf_2030y_SOC,cf_mean,
Nigeria,Banana_rf_2030y_SOC,cf_mean,27.751934
Niue,Banana_rf_2030y_SOC,cf_mean,62.035633
Norfolk Island,Banana_rf_2030y_SOC,cf_mean,
Northern Mariana Islands,Banana_rf_2030y_SOC,cf_mean,
Norway,Banana_rf_2030y_SOC,cf_mean,
Oman,Banana_rf_2030y_SOC,cf_mean,
Pakistan,Banana_rf_2030y_SOC,cf_mean,22.954552
Palau,Banana_rf_2030y_SOC,cf_mean,
Palmyra Atoll,Banana_rf_2030y_SOC,cf_mean,
Panama,Banana_rf_2030y_SOC,cf_mean,46.44747
Papua New Guinea,Banana_rf_2030y_SOC,cf_mean,50.656517
Paracel Islands,Banana_rf_2030y_SOC,cf_mean,
Paraguay,Banana_rf_2030y_SOC,cf_mean,29.390905
Peru,Banana_rf_2030y_SOC,cf_mean,34.334545
Philippines,Banana_rf_2030y_SOC,cf_mean,55.764725
Pitcairn,Banana_rf_2030y_SOC,cf_mean,
Poland,Banana_rf_2030y_SOC,cf_mean,
Portugal,Banana_rf_2030y_SOC,cf_mean,41.071995
Puerto Rico,Banana_rf_2030y_SOC,cf_mean,100.74239
Qatar,Banana_rf_2030y_SOC,cf_mean,
Republic of Korea,Banana_rf_2030y_SOC,cf_mean,
Romania,Banana_rf_2030y_SOC,cf_mean,
Russian Federation,Banana_rf_2030y_SOC,cf_mean,
Rwanda,Banana_rf_2030y_SOC,cf_mean,46.421875
Réunion,Banana_rf_2030y_SOC,cf_mean,
Saint Helena,Banana_rf_2030y_SOC,cf_mean,
Saint Kitts and Nevis,Banana_rf_2030y_SOC,cf_mean,
Saint Lucia,Banana_rf_2030y_SOC,cf_mean,94.73409
Saint Pierre et Miquelon,Banana_rf_2030y_SOC,cf_mean,
Saint Vincent and the Grenadines,Banana_rf_2030y_SOC,cf_mean,83.97549
Samoa,Banana_rf_2030y_SOC,cf_mean,81.88763
San Marino,Banana_rf_2030y_SOC,cf_mean,
Sao Tome and Principe,Banana_rf_2030y_SOC,cf_mean,77.98186
Saudi Arabia,Banana_rf_2030y_SOC,cf_mean,25.465336
Scarborough Reef,Banana_rf_2030y_SOC,cf_mean,
Senegal,Banana_rf_2030y_SOC,cf_mean,
Senkaku Islands,Banana_rf_2030y_SOC,cf_mean,
